imdb_score,genres,movie_title,content_rating,title_year,duration
7.3,Crime|Drama|Thriller,The Lincoln Lawyer,R,2011,118
6.9,Action|Mystery|Thriller,Unknown,PG-13,2011,113
8.5,Drama|Mystery|Sci-Fi|Thriller,The Prestige,PG-13,2006,130
6.3,Comedy|Crime,Horrible Bosses 2,R,2014,116
5.9,Adventure|Animation|Comedy|Family|Sci-Fi,Escape from Planet Earth,PG,2013,89
7.8,Action|Adventure|Drama|Thriller,Apocalypto,R,2006,139
6.7,Action|Adventure|Thriller,The Living Daylights,PG,1987,130
6.4,Action|Adventure|Sci-Fi|Thriller,Predators,R,2010,107
5.9,Comedy|Crime|Romance,Legal Eagles,PG,1986,116
6.6,Mystery|Thriller,Secret Window,PG-13,2004,96
6.8,Drama|Fantasy|Romance,The Lake House,PG,2006,99
6.5,Horror|Mystery|Thriller,The Skeleton Key,PG-13,2005,104
6.6,Comedy|Drama|Family|Fantasy,The Odd Life of Timothy Green,PG,2012,105
5.8,Comedy|Romance,Made of Honor,PG-13,2008,101
6.9,Biography|Drama|Music|Musical,Jersey Boys,R,2014,134
7.1,Crime|Drama|Thriller,The Rainmaker,PG-13,1997,135
5.8,Horror|Mystery|Thriller,Gothika,R,2003,98
7.2,Drama|History,Amistad,R,1997,155
6,Adventure|Drama|Romance,Medicine Man,PG-13,1992,106
4.7,Action|Horror|Sci-Fi|Thriller,Aliens vs. Predator: Requiem,R,2007,102
5.2,Comedy|Family,Ri¢hie Ri¢h,PG,1994,95
5.5,Drama|Romance,Autumn in New York,PG-13,2000,103
6.5,Comedy|Music|Romance,Music and Lyrics,PG-13,2007,95
7,Adventure|Comedy|Sci-Fi,Paul,R,2011,109
5.8,Comedy|Drama,The Guilt Trip,PG-13,2012,95
6.2,Horror|Mystery,Scream 4,R,2011,111
6.5,Mystery|Thriller,8MM,R,1999,123
7.2,Biography|Drama|Music|Musical,The Doors,R,1991,140
5.1,Comedy,Sex Tape,R,2014,94
4.7,Comedy|Drama,Hanging Up,PG-13,2000,94
5.9,Horror,Final Destination 5,R,2011,92
5.8,Comedy|Crime|Romance,Mickey Blue Eyes,PG-13,1999,102
7.2,Drama,Pay It Forward,PG-13,2000,123
6.2,Comedy|Drama|Romance|Sport,Fever Pitch,PG-13,2005,104
7.4,Animation|Comedy|Family,Arthur            ,TV-Y,,30
5.7,Comedy|Drama,Drillbit Taylor,PG-13,2008,102
6.1,Comedy|Western,A Million Ways to Die in the West,R,2014,136
6,Action|Adventure|Crime|Fantasy|Mystery|Thriller,The Shadow,PG-13,1994,93
6.9,Adventure|Drama|Mystery,Extremely Loud & Incredibly Close,PG-13,2011,129
6.5,Comedy|Drama|Romance,Morning Glory,PG-13,2010,107
5,Biography|Crime|Drama|Music,Get Rich or Die Tryin',R,2005,117
5.7,Action|Adventure|Crime|Thriller,The Art of War,R,2000,116
7,Drama|Musical|Romance,Rent,PG-13,2005,135
5.1,Crime|Drama|Horror|Thriller,Bless the Child,R,2000,107
5.3,Comedy,The Out-of-Towners,PG-13,1999,90
4.4,Horror|Sci-Fi|Thriller,The Island of Dr. Moreau,PG-13,1996,99
4.7,Action|Adventure|Romance,The Musketeer,PG-13,2001,104
6.7,Biography|Drama|History|Romance,The Other Boleyn Girl,PG-13,2008,115
6.7,Drama|Romance,Sweet November,PG-13,2001,119
5.7,Horror|Thriller,The Reaping,R,2007,99
7.4,Crime|Drama|Romance|Thriller,Mean Streets,R,1973,112
6.1,Comedy|Drama,Renaissance Man,PG-13,1994,128
6.4,Action|Crime|Drama|Thriller,Colombiana,PG-13,2011,112
6.2,Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical,The Magic Sword: Quest for Camelot,G,1998,86
6.2,Crime|Drama|Mystery|Thriller,City by the Sea,R,2002,108
5.9,Drama|Romance,At First Sight,PG-13,1999,128
4,Action|Comedy|Crime,Torque,PG-13,2004,84
6.2,Drama|Thriller,City Hall,R,1996,111
4.6,Drama,Showgirls,NC-17,1995,131
6.4,Biography|Drama|History|Romance,Marie Antoinette,PG-13,2006,123
5.9,Action|Crime|Thriller,Kiss of Death,R,1995,101
5.1,Action|Crime|Drama|Thriller,Get Carter,R,2000,102
7.6,Drama|Thriller,The Impossible,PG-13,2012,114
4.2,Action|Adventure|Comedy|Music|Thriller,Ishtar,PG-13,1987,107
7.8,Adventure|Animation|Comedy|Crime|Family,Fantastic Mr. Fox,PG,2009,87
5.8,Comedy|Romance,Life or Something Like It,PG-13,2002,103
5.9,Comedy|Romance|Sci-Fi|Thriller,Memoirs of an Invisible Man,PG-13,1992,99
8.4,Comedy|Romance,Amélie,R,2001,122
4.8,Comedy|Crime|Family|Romance,New York Minute,PG,2004,91
6.2,Comedy|Drama|Romance,Alfie,R,2004,103
6.5,Biography|Drama|Romance,Big Miracle,PG,2012,107
6.3,Drama,The Deep End of the Ocean,PG-13,1999,106
3.3,Crime|Horror|Thriller,Feardotcom,R,2002,101
5.9,Action|Adventure|Fantasy|Thriller,Cirque du Freak: The Vampire's Assistant,PG-13,2009,109
6,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein,PG-13,2015,110
5.8,Comedy,Duplex,PG-13,2003,89
6.5,Comedy|Drama|Music,Soul Men,R,2008,100
4.7,Action|Adventure|Drama|Thriller,Raise the Titanic,PG,1980,119
4.1,Action|Sci-Fi,Universal Soldier: The Return,R,1999,83
6.8,Action|Horror|Mystery|Sci-Fi|Thriller,Pandorum,R,2009,108
6.2,Drama|Mystery|Sci-Fi|Thriller,Impostor,R,2001,102
4.5,Action|Adventure|Thriller,Extreme Ops,PG-13,2002,93
5.8,Comedy|Fantasy|Sci-Fi,Just Visiting,PG-13,2001,84
7.3,Adventure|Sci-Fi|Thriller,Sunshine,R,2007,107
5.9,Comedy|Drama,A Thousand Words,PG-13,2012,91
4.4,Adventure|Animation|Comedy|Fantasy|Romance,Delgo,PG,2008,94
5.8,Action|Crime|Drama|Mystery|Thriller,The Gunman,R,2015,115
5.1,Action|Adventure|Family|Thriller,Alex Rider: Operation Stormbreaker,PG,2006,93
6.9,Drama|Mystery|Thriller,Disturbia,PG-13,2007,105
6.2,Comedy|Crime|Drama|Thriller,Hackers,PG-13,1995,107
6.9,Adventure|Comedy|Drama|Romance|Thriller|War,The Hunting Party,R,2007,101
7.3,Comedy|Fantasy,The Hudsucker Proxy,PG,1994,111
7.1,Action|Drama|History|Romance|War,The Warlords,R,2007,113
6,Drama|History|War,Nomad: The Warrior,R,2005,112
7,Action|Drama|Sci-Fi|Thriller,Snowpiercer,R,2013,126
6.8,Adventure|Animation|Comedy|Fantasy|Music|Romance,A Monster in Paris,PG,2011,90
5.7,Comedy,The Last Shot,R,2004,93
7.6,Action|Drama|Fantasy,The Crow,R,1994,98
8.4,Action|Adventure|Drama|Fantasy|War,Baahubali: The Beginning,,2015,159
7.1,Drama|Fantasy|Romance|Sci-Fi,The Time Traveler's Wife,PG-13,2009,107
5.6,Comedy|Romance,Because I Said So,PG-13,2007,102
6.7,Action|Crime|Thriller,The Fast and the Furious,PG-13,2001,106
7,Animation|Comedy|Family|Horror|Sci-Fi,Frankenweenie,PG,2012,87
8,Action|Adventure|Sci-Fi|Thriller,Serenity,PG-13,2005,119
5.3,Biography|Drama|Romance|Sport,Against the Ropes,PG-13,2004,110
4.9,Action|Comedy|Sci-Fi,Superman III,PG,1983,125
6.4,Comedy|Sport,Grudge Match,PG-13,2013,113
7.4,Action|Adventure|Drama|History|War,Red Cliff,R,2008,150
6.1,Comedy|Romance,Sweet Home Alabama,PG-13,2002,108
6.5,Comedy|Romance,The Ugly Truth,R,2009,96
5.7,Comedy,Sgt. Bilko,PG,1996,93
5.1,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids 2: Island of Lost Dreams,PG,2002,100
6.6,Action|Adventure|Mystery|Sci-Fi|Thriller,Star Trek: Generations,PG,1994,118
6.5,Action|Biography|Drama,The Grandmaster,PG-13,2013,122
6.9,Drama|Romance,Water for Elephants,PG-13,2011,120
7.8,Comedy|Family|Sci-Fi,3rd Rock from the Sun            ,TV-PG,,60
6.4,Adventure|Animation|Family|Fantasy,Dragon Nest: Warriors' Dawn,,2014,88
7.6,Biography|Drama|Sport,The Hurricane,R,1999,146
5.6,Crime|Drama|Thriller,Enough,PG-13,2002,115
6.2,Comedy|Crime|Romance,Heartbreakers,PG-13,2001,123
4.4,Action|Comedy|Crime,Paul Blart: Mall Cop 2,PG,2015,94
5.6,Drama|Romance,Angel Eyes,R,2001,102
5.5,Comedy|Drama,Joe Somebody,PG,2001,98
6.7,Mystery|Thriller,The Ninth Gate,R,1999,133
6.1,Crime|Drama|Mystery|Thriller,Extreme Measures,R,1996,118
6.2,Drama|Music,Rock Star,R,2001,105
7.3,Drama,Precious,R,2009,109
6.6,Adventure|Drama,White Squall,PG-13,1996,129
8.2,Horror|Mystery|Sci-Fi,The Thing,R,1982,109
6.4,Action|Sci-Fi|Thriller,Riddick,R,2013,127
6.4,Crime|Mystery|Thriller,Switchback,R,1997,118
5.2,Action|Adventure|Drama|Thriller|Western,Texas Rangers,PG-13,2001,110
6.5,Adventure|Family|Fantasy|Sci-Fi,City of Ember,PG,2008,90
7.1,Drama,The Master,R,2012,144
4.8,Adventure|Comedy|History|Romance,Virgin Territory,R,2007,97
7.3,Biography|Drama|Sport,The Express,PG,2008,130
5.2,Action|Adventure|Sci-Fi|Thriller,The 5th Wave,PG-13,2016,112
7.7,Drama|Sport,Creed,PG-13,2015,133
7.6,Crime|Drama|Thriller,The Town,R,2010,150
5.7,Comedy|Drama|Romance,What to Expect When You're Expecting,PG-13,2012,110
7,Comedy|Drama,Burn After Reading,R,2008,96
6,Adventure|Comedy|Family|Fantasy,Nim's Island,PG,2008,96
8.1,Action|Biography|Drama|Sport,Rush,R,2013,123
8,Drama,Magnolia,R,1999,188
5.6,Action|Comedy|Crime,Cop Out,R,2010,107
6.1,Comedy|Romance,How to Be Single,R,2016,110
6.9,Drama|Family,Dolphin Tale,PG,2011,113
5.2,Drama|Fantasy|Romance,Twilight,PG-13,2008,122
7,Crime|Drama|Thriller,John Q,PG-13,2002,116
6.3,Action|Comedy|Crime|Thriller,Blue Streak,PG-13,1999,93
7,Comedy|Crime,We're the Millers,R,2013,118
5.3,Action|Adventure|Sci-Fi,Obitaemyy ostrov,,2009,115
6.9,Action|Crime|Drama|Mystery|Thriller,Breakdown,R,1997,93
6.2,Action|Adventure|Thriller,Never Say Never Again,PG,1983,121
6.4,Comedy|Sci-Fi,Hot Tub Time Machine,R,2010,101
6.4,Drama|Family,Dolphin Tale 2,PG,2014,107
5.7,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,Reindeer Games,R,2000,124
6.1,Action|Crime|Drama|Thriller,A Man Apart,R,2003,109
5.4,Comedy|Drama|Romance,Aloha,PG-13,2015,105
6.7,Drama|History,Ghosts of Mississippi,PG-13,1996,130
6.8,Drama|Mystery|Romance|Thriller,Snow Falling on Cedars,PG-13,1999,127
6,Drama|Horror|Mystery|Thriller,The Rite,PG-13,2011,114
7.8,Drama|Sci-Fi|Thriller,Gattaca,PG-13,1997,106
5.3,Biography|Comedy|Romance,Isn't She Great,R,2000,95
4.5,Adventure|Animation|Comedy|Family|Sci-Fi,Space Chimps,G,2008,81
5.4,Comedy,Head of State,PG-13,2003,95
7.8,Comedy,The Hangover,R,2009,108
7.2,Action|Biography|Drama|History,Ip Man 3,PG-13,2015,105
6.6,Action|Adventure|Comedy|Crime,Austin Powers: The Spy Who Shagged Me,PG-13,1999,95
7.6,Action|Adventure,Batman,PG-13,1989,126
5.9,Biography|Drama|War,There Be Dragons,PG-13,2011,102
6.7,Action|Crime|Thriller,Lethal Weapon 3,R,1992,121
7.7,Biography|Drama|Sport,The Blind Side,PG-13,2009,129
5.8,Action|Comedy|Crime,Rush Hour            ,TV-14,,43
5.4,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids,PG,2001,88
6.9,Comedy|Crime,Horrible Bosses,R,2011,106
7.7,Adventure|Drama|Western,True Grit,PG-13,2010,110
6.8,Comedy|Drama|Romance,The Devil Wears Prada,PG-13,2006,109
6.4,Adventure|Mystery|Sci-Fi,Star Trek: The Motion Picture,PG,1979,143
5.7,Comedy|Crime,Identity Thief,R,2013,120
7.3,Crime|Thriller,Cape Fear,R,1991,128
6.8,Crime|Drama|Thriller,21,PG-13,2008,123
6.3,Comedy|Romance,Trainwreck,R,2015,129
5.9,Comedy|Romance,Guess Who,PG-13,2005,105
7.4,Drama|Romance|War,The English Patient,R,1996,162
8.3,Crime|Drama|Mystery|Thriller,L.A. Confidential,R,1997,138
6.2,Adventure|Comedy|Family|Sci-Fi,Sky High,PG,2005,100
6.3,Comedy,In & Out,PG-13,1997,90
5.8,Action|Horror|Sci-Fi|Thriller,Species,R,1995,108
7.5,Horror,A Nightmare on Elm Street,X,1984,101
6.3,Horror|Sci-Fi|Thriller,The Cell,R,2000,109
6.4,Action|Adventure,The Man in the Iron Mask,PG-13,1998,132
7.2,Biography|Drama|Family|History|Sport,Secretariat,PG,2010,123
6.3,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,TMNT,PG,2007,87
6.9,Biography|Drama|Sport,Radio,PG,2003,109
6.6,Comedy|Romance,Friends with Benefits,R,2011,109
6,Comedy,Neighbors 2: Sorority Rising,R,2016,92
7.5,Biography|Comedy|Drama|History|Music,Saving Mr. Banks,PG-13,2013,125
7.7,Biography|Drama|History|Romance,Malcolm X,PG-13,1992,202
6.2,Comedy,This Is 40,R,2012,134
5.4,Comedy|Family,Old Dogs,PG,2009,88
6.6,Action|Adventure|Fantasy|Sci-Fi|Thriller,Underworld: Rise of the Lycans,R,2009,92
5.3,Comedy|Romance,License to Wed,PG-13,2007,91
5.6,Comedy|Romance|Sport,The Benchwarmers,PG-13,2006,75
5.9,Comedy|Romance,Must Love Dogs,PG-13,2005,98
7.8,Biography|Crime|Drama,Donnie Brasco,R,1997,147
6.7,Action|Horror|Sci-Fi,Resident Evil,R,2002,100
7.4,Fantasy|Horror,Poltergeist,PG,1982,120
6.2,Comedy|Crime|Thriller,The Ladykillers,R,2004,104
5.4,Action|Crime|Drama|Mystery|Thriller,Max Payne,PG-13,2008,103
6.7,Action|Sci-Fi|Thriller,In Time,PG-13,2011,109
5.3,Comedy|Romance,The Back-up Plan,PG-13,2010,104
5.9,Comedy|Drama|Romance,Something Borrowed,PG-13,2011,112
7,Drama|Romance,Hit the Floor            ,,,60
4.8,Adventure|Comedy|Fantasy,Black Knight,PG-13,2001,95
7.3,Comedy|Drama|Family|Sport,The Bad News Bears,PG,1976,102
3.8,Action|Adventure|Comedy|Thriller,Street Fighter,PG-13,1994,102
8.5,Biography|Drama|War,The Pianist,R,2002,150
6.8,Horror|Mystery|Thriller,From Hell,R,2001,122
6.8,Drama|Family|Fantasy,The Nativity Story,PG,2006,101
5.3,Horror,House of Wax,R,2005,108
7.3,Drama|Romance,Closer,R,2004,98
6.6,Biography|Crime|Drama,J. Edgar,R,2011,137
6.2,Horror|Mystery,Mirrors,R,2008,112
5.2,Drama|Fantasy|Horror,Queen of the Damned,R,2002,101
6.2,Action|Horror|Sci-Fi,Predator 2,R,1990,103
6.2,Crime|Drama|Thriller,Untraceable,R,2008,101
6.6,Comedy|Drama|Romance|Sci-Fi,Blast from the Past,PG-13,1999,112
6.4,Action|Adventure|Sci-Fi,Flash Gordon,PG,1980,111
6.2,Comedy|Drama|Romance,Jersey Girl,PG-13,2004,102
5.1,Action|Crime|Mystery|Thriller,Alex Cross,PG-13,2012,101
6.6,Crime|Drama|Mystery|Thriller,Midnight in the Garden of Good and Evil,R,1997,155
6.1,Action|Crime|Thriller,Heist,R,2015,93
6.1,Comedy|Family|Fantasy,Nanny McPhee Returns,PG,2010,109
6.6,Biography|Crime|Drama,Hoffa,R,1992,140
5.9,Drama|Mystery|Sci-Fi|Thriller,The X Files: I Want to Believe,PG-13,2008,108
6.3,Comedy|Family|Fantasy|Romance,Ella Enchanted,PG,2004,96
7.1,Biography|Drama|Sport,Concussion,PG-13,2015,123
5,Action|Mystery|Thriller,Abduction,PG-13,2011,106
5.6,Adventure|Animation|Comedy|Family|War,Valiant,G,2005,76
7.4,Comedy|Drama,Wonder Boys,R,2000,107
4.5,Action|Comedy|Sci-Fi|Thriller,Superhero Movie,PG-13,2008,82
6.2,Crime|Drama|Thriller,Broken City,R,2013,109
5,Comedy|Horror,Cursed,PG-13,2005,99
6.5,Action|Crime|Thriller,Premium Rush,PG-13,2012,91
5.1,Action|Comedy|Crime,Hot Pursuit,PG-13,2015,87
6.5,Adventure|Drama|Romance|War,The Four Feathers,PG-13,2002,125
6.2,Action|Crime|Romance|Thriller,Parker,R,2013,118
6.3,Comedy|Romance|Sport,Wimbledon,PG-13,2004,98
3.8,Comedy|Family,Furry Vengeance,PG,2010,92
5.2,Action|Horror|Sci-Fi,Bait,R,2012,93
6,Action|Adventure|Fantasy,Krull,PG,1983,116
6.2,Drama|Thriller|War,Lions for Lambs,R,2007,92
5.7,Action|Drama|Thriller|War,Flight of the Intruder,PG-13,1991,115
6.7,Comedy|Music,Walk Hard: The Dewey Cox Story,R,2007,120
6.8,Drama,The Shipping News,R,2001,111
6,Action|Western,American Outlaws,PG-13,2001,94
7.3,Biography|Drama|History|Romance,The Young Victoria,PG,2009,100
5.5,Action|Crime|Mystery|Thriller,Whiteout,R,2009,101
6.7,Drama|Fantasy,The Tree of Life,PG-13,2011,139
4.8,Action|Comedy|Thriller,Knock Off,R,1998,91
5.7,Action|Crime|Drama|Thriller,Sabotage,R,2014,109
5.1,Action|Mystery|Thriller,The Order,R,2003,102
6,Action|Crime|Drama|Thriller,Punisher: War Zone,R,2008,103
4.2,Action|Adventure|Family|Sci-Fi,Zoom,PG,2006,83
7.4,Adventure|Biography|Drama|Thriller,The Walk,PG,2015,123
4.6,Action|Adventure|Fantasy,Warriors of Virtue,PG,1997,101
6.9,Comedy|Drama|Romance,A Good Year,PG-13,2006,117
8.6,Crime|Drama|Mystery|Thriller,Luther            ,TV-MA,,60
6.9,Drama,Radio Flyer,PG-13,1992,114
8,Crime|Drama,"Blood In, Blood Out",R,1993,330
6.4,Action|Drama|Sci-Fi|Thriller,Smilla's Sense of Snow,R,1997,121
6.3,Crime|Drama|Mystery|Thriller,Femme Fatale,R,2002,114
8.4,Biography|Drama|History|War,Lion of the Desert,PG,1980,156
7.1,Adventure|Drama|Romance|War,The Horseman on the Roof,R,1995,135
6.8,Drama|Romance|War|Western,Ride with the Devil,R,1999,148
7.5,Drama,Biutiful,R,2010,148
4.5,Action|Adventure|Romance|Sci-Fi,The Lovers,R,2015,109
5.7,Action|Comedy|Crime|Western,Bandidas,PG-13,2006,93
7.2,Crime|Drama,Black Water Transit,,2009,
6.8,Action|Mystery|Sci-Fi|Thriller,The Maze Runner,PG-13,2014,113
5.4,Comedy,Unfinished Business,R,2015,91
7.2,Drama|Romance,The Age of Innocence,PG,1993,139
7.3,Drama|Sci-Fi,The Fountain,PG-13,2006,96
5.2,Action|Adventure|Comedy|Drama|Thriller,Chill Factor,R,1999,102
5.5,Action|Crime|Drama|Thriller,Stolen,R,2012,96
7.7,Adventure|Animation|Family|Fantasy,Ponyo,G,2008,101
7.1,Drama|Romance,The Longest Ride,PG-13,2015,128
5.3,Drama|Sci-Fi|Thriller,The Astronaut's Wife,R,1999,109
5.6,Adventure|Drama|Romance,I Dreamed of Africa,PG-13,2000,114
5.7,Comedy|Romance|Sport,Playing for Keeps,PG-13,2012,105
7.1,Biography|Drama|History,Mandela: Long Walk to Freedom,PG-13,2013,141
7.5,Biography|Drama|History|Romance,Reds,PG,1981,195
7.6,Drama|Thriller,A Few Good Men,R,1992,138
5.5,Action|Comedy|Crime|Drama|Thriller,Exit Wounds,R,2001,101
5.1,Action|Comedy|Crime,Big Momma's House,PG-13,2000,99
6.3,Adventure|Animation|Comedy|Family|Fantasy,Thunder and the House of Magic,,2013,85
4.9,Action|Adventure|Horror|Sci-Fi|Thriller,The Darkest Hour,PG-13,2011,89
6.5,Drama|Music|Romance,Step Up Revolution,PG-13,2012,99
5.6,Action|Adventure|Crime|Drama|Thriller,Snakes on a Plane,R,2006,105
5.3,Crime|Horror|Mystery|Thriller,The Watcher,R,2000,97
6.5,Action|Crime|Drama|Thriller,The Punisher,R,2004,140
6.8,Drama|Romance|Sport,Goal! The Dream Begins,PG-13,2005,118
6.5,Action|Crime|Thriller,Safe,R,2012,94
6,Comedy|Drama|Romance,Pushing Tin,R,1999,124
8.4,Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode VI - Return of the Jedi,PG,1983,134
6,Action|Sci-Fi|Thriller,Doomsday,R,2008,113
7.6,Drama|Romance,The Reader,R,2008,124
5.6,Comedy,Wanderlust,R,2012,98
6.9,Comedy|Family|Fantasy|Romance,Elf,PG,2003,97
6.4,Drama|Fantasy|Romance|Sci-Fi,Phenomenon,PG,1996,123
5.1,Adventure|Comedy|Family|Sport,Snow Dogs,PG,2002,99
7,Comedy|Drama|Fantasy,Scrooged,PG-13,1988,101
5.7,Comedy|Family|Sport,Nacho Libre,PG,2006,92
6.8,Comedy|Romance,Bridesmaids,R,2011,131
6.7,Comedy|Fantasy,This Is the End,R,2013,107
6.2,Horror,Stigmata,R,1999,103
7.2,Biography|Drama,Men of Honor,R,2000,129
6.2,Action|Crime|Thriller,Takers,PG-13,2010,107
5.6,Comedy,The Big Wedding,R,2013,89
4.4,Action|Comedy|Crime,"Big Mommas: Like Father, Like Son",PG-13,2011,113
7.5,Mystery|Sci-Fi|Thriller,Source Code,PG-13,2011,93
7.1,Adventure|Biography|Drama|Thriller,Alive,R,1993,120
6.4,Mystery|Thriller,The Number 23,R,2007,98
7.1,Action|Adventure|Drama|Family,The Young and Prodigious T.S. Spivet,PG,2013,105
5.9,Action|Comedy|War,1941,PG,1979,142
6.9,Drama|Family|Sport,Dreamer: Inspired by a True Story,PG,2005,98
7.5,Crime|Drama|Thriller,A History of Violence,R,2005,96
6.3,Action|Crime|Thriller,Transporter 2,PG-13,2005,87
6.4,Action|Thriller|Western,The Quick and the Dead,R,1995,107
5.9,Comedy|Romance,Laws of Attraction,PG-13,2004,90
6.8,Drama|Thriller,Bringing Out the Dead,R,1999,121
6.3,Action|Crime|Sci-Fi|Thriller,Repo Men,R,2010,119
3.6,Action|Drama|Fantasy|Horror|Thriller,Dragon Wars: D-War,PG-13,2007,107
5.3,Comedy|Family|Fantasy,Bogus,PG,1996,110
5.9,Comedy,The Incredible Burt Wonderstone,PG-13,2013,100
6.9,Animation|Comedy|Family|Fantasy|Musical,Cats Don't Dance,G,1997,75
6.9,Drama,Cradle Will Rock,R,1999,132
6.1,Drama|Mystery|Thriller,The Good German,R,2006,105
5.7,Action|Adventure|Comedy|Fantasy|Romance,George and the Dragon,PG,2004,93
8.5,Drama|War,Apocalypse Now,R,1979,289
6.3,Comedy|Romance,Going the Distance,R,2010,102
7.3,Drama|Music,Mr. Holland's Opus,PG,1995,143
6.3,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Criminal,R,2016,113
7.2,Biography|Drama|Romance,Out of Africa,PG,1985,161
7.3,Drama|Thriller,Flight,R,2012,138
6.3,Action|Adventure|Sci-Fi|Thriller,Moonraker,PG,1979,126
8.1,Adventure|Comedy|Crime|Drama,The Grand Budapest Hotel,R,2014,99
6.9,Drama|Mystery,Hearts in Atlantis,PG-13,2001,101
6.3,Comedy|Fantasy|Horror|Thriller,Arachnophobia,PG-13,1990,103
7.3,Crime|Drama|Mystery|Sci-Fi|Thriller,Frequency,PG-13,2000,118
5.5,Action|Comedy|Fantasy|Sci-Fi,Ghostbusters,PG-13,2016,116
6.1,Adventure|Comedy,Vacation,R,2015,99
6.9,Comedy|Crime|Thriller,Get Shorty,R,1995,105
7.2,Comedy|Crime|Musical,Chicago,PG-13,2002,113
6.4,Comedy|Drama,Big Daddy,PG-13,1999,93
6.4,Comedy,American Pie 2,R,2001,108
8.3,Adventure|Animation|Comedy|Family|Fantasy,Toy Story,G,1995,74
7.2,Action|Adventure|Crime|Thriller,Speed,R,1994,116
6.8,Drama|Romance,The Vow,PG-13,2012,104
6.5,Drama,Extraordinary Measures,PG,2010,106
7.8,Biography|Drama|Sport,Remember the Titans,PG,2000,120
7.6,Action|Adventure|Thriller,The Hunt for Red October,PG,1990,135
7.2,Biography|Drama,Lee Daniels' The Butler,PG-13,2013,132
6.7,Comedy|Sport,Dodgeball: A True Underdog Story,PG-13,2004,92
6.8,Comedy|Fantasy,The Addams Family,PG-13,1991,99
6.3,Adventure|Comedy,Ace Ventura: When Nature Calls,PG-13,1995,90
6.2,Comedy|Family|Romance,The Princess Diaries,G,2001,111
6.2,Comedy,The First Wives Club,PG,1996,103
8.6,Crime|Drama|Mystery|Thriller,Se7en,R,1995,127
8,Action|Sci-Fi|Thriller,District 9,R,2009,112
7,Adventure|Animation|Comedy|Family|Fantasy,The SpongeBob SquarePants Movie,PG,2004,87
8,Crime|Drama|Mystery|Thriller,Mystic River,R,2003,138
8.1,Drama|Sport,Million Dollar Baby,PG-13,2004,132
6.7,Comedy|Crime,Analyze This,R,1999,103
7.9,Drama|Romance,The Notebook,PG-13,2004,123
6.1,Comedy|Romance,27 Dresses,PG-13,2008,111
4.2,Comedy|Drama|Family|Music|Romance,Hannah Montana: The Movie,G,2009,102
6.1,Adventure|Animation|Comedy|Family|Romance,Rugrats in Paris: The Movie,G,2000,78
6.6,Drama|Romance,The Prince of Tides,R,1991,132
7.5,Drama|Romance|War|Western,Legends of the Fall,R,1994,133
7.4,Drama|Romance,Up in the Air,R,2009,108
7.2,Comedy|Drama,About Schmidt,R,2002,125
6.9,Comedy|Horror|Romance,Warm Bodies,PG-13,2013,98
7.4,Action|Crime|Drama|Sci-Fi|Thriller,Looper,R,2012,119
5.4,Comedy|Fantasy,Down to Earth,PG-13,2001,87
6.8,Comedy|Drama|Family,Babe,G,1995,91
6.3,Comedy|Drama|Romance,Hope Springs,PG-13,2012,100
7.2,Comedy|Drama|Romance,Forgetting Sarah Marshall,R,2008,118
8.7,Drama|Sport,Friday Night Lights            ,TV-14,,44
6.9,Action|Crime|Drama|Mystery|Thriller,Four Brothers,R,2005,109
6,Comedy|Romance,Baby Mama,PG-13,2008,99
5.9,Drama|Romance,Hope Floats,PG-13,1998,114
5.4,Comedy|Romance,Bride Wars,PG,2009,89
5.9,Adventure|Comedy|Mystery,Without a Paddle,PG-13,2004,95
6.1,Comedy|Fantasy|Romance,13 Going on 30,PG-13,2004,98
7.7,Comedy|Fantasy|Romance,Midnight in Paris,PG-13,2011,94
